Date,Close
20100707,1.0467
20100708,1.042075
20100709,1.0339
20100712,1.0372
20100713,1.03005
20100714,1.0326
20100715,1.03825
20100716,1.058125
20100719,1.05495
20100720,1.04355
20100721,1.049075
20100722,1.037225
20100723,1.03575
20100726,1.0323
20100727,1.035425
20100728,1.038825
20100729,1.036675
20100730,1.029375
20100802,1.022875
20100803,1.02345
20100804,1.018275
20100805,1.0168
20100806,1.0274
20100809,1.027025
20100810,1.03135
20100811,1.046375
20100812,1.042425
20100813,1.04185
20100816,1.043475
20100817,1.03205
20100818,1.029575
20100819,1.0404
20100820,1.04745
20100823,1.052175
20100824,1.0615
20100825,1.059725
20100826,1.057875
20100827,1.050775
20100830,1.059975
20100831,1.0656
20100901,1.04975
20100902,1.05235
20100903,1.0388
20100906,1.03535
20100907,1.047875
20100908,1.037475
20100909,1.03395
20100910,1.0369
20100913,1.027125
20100914,1.027525
20100915,1.026225
20100916,1.026575
20100917,1.03285
20100920,1.02825
20100921,1.026875
20100922,1.0307
20100923,1.034225
20100924,1.0242
20100927,1.029275
20100928,1.029775
20100929,1.0326
20100930,1.02925
20101001,1.0197
20101004,1.023975
20101005,1.015775
20101006,1.01105
20101007,1.01735
20101008,1.010675
20101011,1.0138
20101012,1.010125
20101013,1.00335
20101014,1.00395
20101015,1.01035
20101018,1.017225
20101019,1.033525
20101020,1.021075
20101021,1.02675
20101022,1.02585
20101025,1.02
20101026,1.0239
20101027,1.0281
20101028,1.02105
20101029,1.0194
20101101,1.015275
20101102,1.008225
20101103,1.00525
20101104,1.002275
20101105,1.000225
20101108,1.0036
20101109,1.00805
20101110,1.0009
20101111,1.003175
20101112,1.01225
20101115,1.009825
20101116,1.022325
20101117,1.0246
20101118,1.019
20101119,1.016875
20101122,1.018675
20101123,1.02465
20101124,1.00995
20101125,1.0092
20101126,1.02125
20101129,1.017925
20101130,1.026425
20101201,1.01705
20101202,1.002675
20101203,1.003975
20101206,1.005625
20101207,1.0124
20101208,1.0112
20101209,1.0106
20101210,1.009275
20101213,1.007425
20101214,1.006175
20101215,1.00495
20101216,1.006125
20101217,1.014025
20101220,1.01685
20101221,1.017125
20101222,1.0132
20101223,1.009225
20101224,1.0083
20101227,1.006875
20101228,1.001075
20101229,1.000775
20101230,0.999975
20101231,0.997675
20110103,0.99375
20110104,0.9984
20110105,0.995675
20110106,0.9966
20110107,0.993375
20110110,0.993375
20110111,0.9904
20110112,0.985725
20110113,0.989175
20110114,0.99085
20110117,0.987075
20110118,0.991275
20110119,0.995775
20110120,0.9973
20110121,0.993275
20110124,0.993575
20110125,0.99685
20110126,0.994075
20110127,0.99345
20110128,1.00125
20110131,1.000975
20110201,0.99055
20110202,0.98795
20110203,0.99115
20110204,0.9873
20110207,0.9908
20110208,0.995225
20110209,0.993825
20110210,0.99545
20110211,0.98755
20110214,0.98905
20110215,0.989775
20110216,0.98485
20110217,0.984275
20110218,0.9867
20110221,0.982825
20110222,0.990725
20110223,0.989525
20110224,0.9827
20110225,0.9775
20110228,0.971625
20110301,0.974725
20110302,0.97305
20110303,0.972025
20110304,0.97325
20110307,0.97325
20110308,0.9714
20110309,0.968475
20110310,0.975925
20110311,0.973125
20110314,0.973825
20110315,0.98595
20110316,0.991475
20110317,0.984875
20110318,0.984425
20110321,0.977825
20110322,0.980725
20110323,0.981525
20110324,0.975175
20110325,0.9814
20110328,0.977875
20110329,0.974425
20110330,0.971025
20110331,0.9706
20110401,0.9633
20110404,0.966975
20110405,0.96385
20110406,0.960725
20110407,0.958425
20110408,0.955525
20110411,0.956425
20110412,0.9634
20110413,0.962325
20110414,0.96115
20110415,0.959325
20110418,0.964225
20110419,0.956125
20110420,0.95255
20110421,0.953175
20110422,0.9545
20110425,0.95445
20110426,0.951575
20110427,0.94975
20110428,0.950625
20110429,0.94505
20110502,0.950625
20110503,0.9526
20110504,0.95935
20110505,0.966925
20110506,0.9665
20110509,0.96185
20110510,0.95675
20110511,0.9619
20110512,0.962575
20110513,0.96875
20110516,0.97585
20110517,0.9722
20110518,0.9701
20110519,0.9676
20110520,0.97395
20110523,0.977875
20110524,0.97675
20110525,0.9775
20110526,0.9778
20110527,0.97635
20110530,0.97705
20110531,0.968375
20110601,0.977175
20110602,0.975875
20110603,0.977925
20110606,0.9809
20110607,0.9745
20110608,0.9793
20110609,0.972975
20110610,0.9798
20110613,0.976125
20110614,0.9682
20110615,0.979125
20110616,0.981325
20110617,0.979425
20110620,0.9798
20110621,0.971175
20110622,0.97385
20110623,0.978975
20110624,0.988375
20110627,0.986125
20110628,0.98125
20110629,0.969525
20110630,0.963425
20110701,0.958475
20110704,0.96115
20110705,0.96335
20110706,0.96535
20110707,0.95865
20110708,0.961975
20110711,0.968775
20110712,0.966475
20110713,0.958275
20110714,0.960625
20110715,0.953325
20110718,0.9597
20110719,0.950125
20110720,0.947475
20110721,0.9433
20110722,0.94805
20110725,0.9471
20110726,0.944275
20110727,0.949825
20110728,0.949325
20110729,0.955525
20110801,0.957025
20110802,0.961275
20110803,0.962075
20110804,0.981525
20110805,0.98185
20110808,0.994475
20110809,0.97725
20110810,0.994825
20110811,0.98425
20110812,0.9873
20110815,0.97925
20110816,0.982425
20110817,0.980675
20110818,0.990425
20110819,0.99015
20110822,0.990475
20110823,0.987375
20110824,0.987125
20110825,0.9883
20110826,0.981375
20110829,0.97695
20110830,0.977875
20110831,0.977725
20110901,0.976825
20110902,0.98535
20110905,0.990125
20110906,0.990525
20110907,0.98325
20110908,0.989425
20110909,0.9967
20110912,0.992825
20110913,0.985725
20110914,0.989225
20110915,0.983575
20110916,0.978075
20110919,0.9907
20110920,0.992575
20110921,1.008125
20110922,1.0284
20110923,1.028175
20110926,1.025125
20110927,1.019325
20110928,1.0335
20110929,1.03585
20110930,1.050375
20111003,1.054675
20111004,1.0514
20111005,1.040175
20111006,1.037225
20111007,1.039425
20111010,1.0259
20111011,1.030025
20111012,1.017325
20111013,1.02095
20111014,1.00985
20111017,1.023475
20111018,1.0141
20111019,1.020525
20111020,1.0155
20111021,1.00675
20111024,1.003725
20111025,1.016725
20111026,1.00425
20111027,0.9909
20111028,0.99185
20111031,1.00075
20111101,1.020175
20111102,1.013575
20111103,1.006825
20111104,1.018675
20111107,1.012625
20111108,1.008825
20111109,1.024575
20111110,1.016925
20111111,1.010425
20111114,1.01675
20111115,1.021025
20111116,1.024475
20111117,1.0292
20111118,1.02775
20111121,1.039925
20111122,1.0383
20111123,1.04865
20111124,1.047075
20111125,1.0471
20111128,1.03415
20111129,1.0321
20111130,1.01745
20111201,1.0139
20111202,1.019425
20111205,1.016525
20111206,1.01005
20111207,1.009725
20111208,1.022975
20111209,1.016975
20111212,1.027075
20111213,1.03425
20111214,1.03965
20111215,1.035025
20111216,1.03835
20111219,1.038925
20111220,1.0298
20111221,1.0266
20111222,1.02035
20111226,1.020425
20111227,1.01865
20111228,1.0244
20111229,1.019925
20111230,1.0212
20120102,1.018925
20120103,1.0104
20120104,1.01275
20120105,1.01975
20120106,1.02835
20120109,1.023475
20120110,1.015525
20120111,1.01955
20120112,1.0191
20120113,1.023225
20120116,1.017925
20120117,1.015175
20120118,1.011175
20120119,1.0108
20120120,1.0132
20120123,1.008575
20120124,1.008975
20120125,1.0043
20120126,1.0017
20120127,1.001775
20120130,1.0015
20120131,1.0026
20120201,0.998575
20120202,0.99925
20120203,0.993475
20120206,0.99585
20120207,0.994525
20120208,0.99595
20120209,0.994825
20120210,1.0014
20120213,0.999675
20120214,0.999075
20120215,0.999975
20120216,0.9966
20120217,0.996825
20120220,0.993525
20120221,0.9969
20120222,0.999825
20120223,0.99745
20120224,0.99935
20120227,0.99895
20120228,0.99535
20120229,0.989925
20120301,0.9854
20120302,0.989175
20120305,0.99465
20120306,1.001925
20120307,0.997525
20120308,0.99025
20120309,0.990575
20120312,0.99255
20120313,0.988675
20120314,0.992725
20120315,0.9918
20120316,0.991675
20120319,0.986925
20120320,0.991575
20120321,0.99225
20120322,0.99925
20120323,0.997775
20120326,0.990675
20120327,0.99495
20120328,0.998325
20120329,0.996525
20120330,0.99855
20120402,0.9906
20120403,0.99105
20120404,0.9963
20120405,0.993075
20120406,0.9972
20120409,0.9976
20120410,1.00445
20120411,1.003875
20120412,0.994375
20120413,0.9996
20120416,0.99945
20120417,0.9903
20120418,0.991225
20120419,0.9957
20120420,0.992325
20120423,0.9913
20120424,0.9871
20120425,0.983375
20120426,0.9844
