Date,Close
20111227,1.01575
20111228,1.009375
20111229,1.013725
20111230,1.02055
20120102,1.02345
20120103,1.037725
20120104,1.0369
20120105,1.0264
20120106,1.023975
20120109,1.023925
20120110,1.03145
20120111,1.03105
20120112,1.033275
20120113,1.03225
20120116,1.031225
20120117,1.037625
20120118,1.04365
20120119,1.041925
20120120,1.048475
20120123,1.05245
20120124,1.049225
20120125,1.0597
20120126,1.063175
20120127,1.065725
20120130,1.0599
20120131,1.062175
20120201,1.070475
20120202,1.071225
20120203,1.077075
20120206,1.0727
20120207,1.080775
20120208,1.079875
20120209,1.078575
20120210,1.067325
20120213,1.073175
20120214,1.069125
20120215,1.06965
20120216,1.07545
20120217,1.070625
20120220,1.07555
20120221,1.066275
20120222,1.06375
20120223,1.0717
20120224,1.069375
20120227,1.075775
20120228,1.076675
20120229,1.073175
20120301,1.080925
20120302,1.073225
20120305,1.067075
20120306,1.055275
20120307,1.058375
20120308,1.06445
20120309,1.057625
20120312,1.0516
20120313,1.055325
20120314,1.045325
20120315,1.052525
20120316,1.059
20120319,1.06075
20120320,1.048075
20120321,1.0459
20120322,1.038925
20120323,1.046725
20120326,1.0534
20120327,1.04605
20120328,1.0389
20120329,1.03835
20120330,1.03475
20120402,1.041875
20120403,1.033075
20120404,1.026875
20120405,1.029925
20120406,1.030875
20120409,1.031275
20120410,1.025075
20120411,1.029975
20120412,1.043975
20120413,1.037225
20120416,1.035575
20120417,1.038975
20120418,1.03585
20120419,1.03305
20120420,1.038
20120423,1.031875
20120424,1.031475
20120425,1.035325
20120426,1.039075
